,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,247,444,251,10,10,0,0,0 days 00:00:35.079132000,circuits/20qubits/10gadgets/Original1.qasm,10,20,ibmq_singapore,staq
0,413,545,423,10,10,0,0,0 days 00:00:00.055494000,circuits/20qubits/10gadgets/Original1.qasm,10,20,ibmq_singapore,tket
0,208,531,208,7,10,0,0,0 days 00:00:00.199231000,circuits/20qubits/10gadgets/Original11.qasm,10,20,ibmq_singapore,proposed
0,193,325,196,9,10,0,0,0 days 00:00:34.614986000,circuits/20qubits/10gadgets/Original11.qasm,10,20,ibmq_singapore,staq
0,374,581,384,10,10,0,0,0 days 00:00:00.076545000,circuits/20qubits/10gadgets/Original11.qasm,10,20,ibmq_singapore,tket
0,193,491,193,8,10,0,0,0 days 00:00:00.188825000,circuits/20qubits/10gadgets/Original12.qasm,10,20,ibmq_singapore,proposed
0,204,370,209,10,10,0,0,0 days 00:00:38.963883000,circuits/20qubits/10gadgets/Original12.qasm,10,20,ibmq_singapore,staq
0,423,515,433,10,10,0,0,0 days 00:00:00.058260000,circuits/20qubits/10gadgets/Original12.qasm,10,20,ibmq_singapore,tket
0,194,474,194,7,10,0,0,0 days 00:00:00.172088000,circuits/20qubits/10gadgets/Original2.qasm,10,20,ibmq_singapore,proposed
0,189,362,196,10,10,0,0,0 days 00:00:34.209179000,circuits/20qubits/10gadgets/Original2.qasm,10,20,ibmq_singapore,staq
0,459,634,469,10,10,0,0,0 days 00:00:00.055006000,circuits/20qubits/10gadgets/Original2.qasm,10,20,ibmq_singapore,tket
0,189,483,190,9,10,0,0,0 days 00:00:00.158373000,circuits/20qubits/10gadgets/Original3.qasm,10,20,ibmq_singapore,proposed
0,197,350,202,8,10,0,0,0 days 00:00:35.602490000,circuits/20qubits/10gadgets/Original3.qasm,10,20,ibmq_singapore,staq
0,436,623,446,10,10,0,0,0 days 00:00:00.069129000,circuits/20qubits/10gadgets/Original3.qasm,10,20,ibmq_singapore,tket
0,194,508,195,6,10,0,0,0 days 00:00:00.168996000,circuits/20qubits/10gadgets/Original13.qasm,10,20,ibmq_singapore,proposed
0,204,364,206,9,10,0,0,0 days 00:00:31.635059000,circuits/20qubits/10gadgets/Original13.qasm,10,20,ibmq_singapore,staq
0,421,566,431,10,10,0,0,0 days 00:00:00.052741000,circuits/20qubits/10gadgets/Original13.qasm,10,20,ibmq_singapore,tket
0,197,497,197,6,10,0,0,0 days 00:00:00.147774000,circuits/20qubits/10gadgets/Original18.qasm,10,20,ibmq_singapore,proposed
0,198,366,204,9,10,0,0,0 days 00:00:33.330969000,circuits/20qubits/10gadgets/Original18.qasm,10,20,ibmq_singapore,staq
0,392,566,402,10,10,0,0,0 days 00:00:00.055026000,circuits/20qubits/10gadgets/Original18.qasm,10,20,ibmq_singapore,tket
0,191,468,191,10,10,0,0,0 days 00:00:00.146838000,circuits/20qubits/10gadgets/Original4.qasm,10,20,ibmq_singapore,proposed
0,193,354,195,10,10,0,0,0 days 00:00:36.085295000,circuits/20qubits/10gadgets/Original4.qasm,10,20,ibmq_singapore,staq
0,479,755,489,10,10,0,0,0 days 00:00:00.069023000,circuits/20qubits/10gadgets/Original4.qasm,10,20,ibmq_singapore,tket
0,215,474,215,7,10,0,0,0 days 00:00:00.147899000,circuits/20qubits/10gadgets/Original14.qasm,10,20,ibmq_singapore,proposed
0,183,346,184,10,10,0,0,0 days 00:00:37.442783000,circuits/20qubits/10gadgets/Original14.qasm,10,20,ibmq_singapore,staq
0,416,591,426,10,10,0,0,0 days 00:00:00.056424000,circuits/20qubits/10gadgets/Original14.qasm,10,20,ibmq_singapore,tket
0,143,398,145,6,10,0,0,0 days 00:00:00.214540000,circuits/20qubits/10gadgets/Original8.qasm,10,20,ibmq_singapore,proposed
0,218,399,220,10,10,0,0,0 days 00:00:32.384316000,circuits/20qubits/10gadgets/Original8.qasm,10,20,ibmq_singapore,staq
0,311,484,321,10,10,0,0,0 days 00:00:00.046602000,circuits/20qubits/10gadgets/Original8.qasm,10,20,ibmq_singapore,tket
0,224,519,224,6,10,0,0,0 days 00:00:00.158732000,circuits/20qubits/10gadgets/Original9.qasm,10,20,ibmq_singapore,proposed
0,204,347,208,10,10,0,0,0 days 00:00:34.439360000,circuits/20qubits/10gadgets/Original9.qasm,10,20,ibmq_singapore,staq
