,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,115,247,116,5,5,0,0,0 days 00:00:00.064685000,circuits/16qubits/5gadgets/Original2.qasm,5,16,rigetti_16q_aspen,proposed
0,146,278,148,3,5,0,0,0 days 00:00:00.018696000,circuits/16qubits/5gadgets/Original2.qasm,5,16,rigetti_16q_aspen,staq
0,156,211,161,5,5,0,0,0 days 00:00:00.018214000,circuits/16qubits/5gadgets/Original2.qasm,5,16,rigetti_16q_aspen,tket
0,139,273,141,4,5,0,0,0 days 00:00:00.066853000,circuits/16qubits/5gadgets/Original3.qasm,5,16,rigetti_16q_aspen,proposed
0,110,215,114,5,5,0,0,0 days 00:00:00.019290000,circuits/16qubits/5gadgets/Original3.qasm,5,16,rigetti_16q_aspen,staq
0,174,294,179,5,5,0,0,0 days 00:00:00.025453000,circuits/16qubits/5gadgets/Original3.qasm,5,16,rigetti_16q_aspen,tket
0,104,236,106,5,5,0,0,0 days 00:00:00.068649000,circuits/16qubits/5gadgets/Original13.qasm,5,16,rigetti_16q_aspen,proposed
0,82,129,83,4,5,0,0,0 days 00:00:00.017164000,circuits/16qubits/5gadgets/Original13.qasm,5,16,rigetti_16q_aspen,staq
0,112,176,117,5,5,0,0,0 days 00:00:00.016181000,circuits/16qubits/5gadgets/Original13.qasm,5,16,rigetti_16q_aspen,tket
0,118,235,120,5,5,0,0,0 days 00:00:00.066547000,circuits/16qubits/5gadgets/Original18.qasm,5,16,rigetti_16q_aspen,proposed
0,107,215,109,4,5,0,0,0 days 00:00:00.018483000,circuits/16qubits/5gadgets/Original18.qasm,5,16,rigetti_16q_aspen,staq
0,154,204,159,5,5,0,0,0 days 00:00:00.018737000,circuits/16qubits/5gadgets/Original18.qasm,5,16,rigetti_16q_aspen,tket
0,98,225,99,3,5,0,0,0 days 00:00:00.064415000,circuits/16qubits/5gadgets/Original4.qasm,5,16,rigetti_16q_aspen,proposed
0,82,137,84,5,5,0,0,0 days 00:00:00.016627000,circuits/16qubits/5gadgets/Original4.qasm,5,16,rigetti_16q_aspen,staq
0,116,168,121,5,5,0,0,0 days 00:00:00.016234000,circuits/16qubits/5gadgets/Original4.qasm,5,16,rigetti_16q_aspen,tket
0,131,226,134,5,5,0,0,0 days 00:00:00.065674000,circuits/16qubits/5gadgets/Original14.qasm,5,16,rigetti_16q_aspen,proposed
0,102,201,104,3,5,0,0,0 days 00:00:00.016413000,circuits/16qubits/5gadgets/Original14.qasm,5,16,rigetti_16q_aspen,staq
0,130,216,135,5,5,0,0,0 days 00:00:00.024054000,circuits/16qubits/5gadgets/Original14.qasm,5,16,rigetti_16q_aspen,tket
0,109,216,110,4,5,0,0,0 days 00:00:00.060750000,circuits/16qubits/5gadgets/Original8.qasm,5,16,rigetti_16q_aspen,proposed
0,105,161,106,5,5,0,0,0 days 00:00:00.016847000,circuits/16qubits/5gadgets/Original8.qasm,5,16,rigetti_16q_aspen,staq
0,164,202,169,5,5,0,0,0 days 00:00:00.018031000,circuits/16qubits/5gadgets/Original8.qasm,5,16,rigetti_16q_aspen,tket
0,91,196,91,4,5,0,0,0 days 00:00:00.058042000,circuits/16qubits/5gadgets/Original9.qasm,5,16,rigetti_16q_aspen,proposed
0,75,141,77,5,5,0,0,0 days 00:00:00.017729000,circuits/16qubits/5gadgets/Original9.qasm,5,16,rigetti_16q_aspen,staq
0,151,228,156,5,5,0,0,0 days 00:00:00.020924000,circuits/16qubits/5gadgets/Original9.qasm,5,16,rigetti_16q_aspen,tket
0,123,265,126,5,5,0,0,0 days 00:00:00.065727000,circuits/16qubits/5gadgets/Original15.qasm,5,16,rigetti_16q_aspen,proposed
0,99,178,102,4,5,0,0,0 days 00:00:00.016254000,circuits/16qubits/5gadgets/Original15.qasm,5,16,rigetti_16q_aspen,staq
0,95,139,100,5,5,0,0,0 days 00:00:00.014156000,circuits/16qubits/5gadgets/Original15.qasm,5,16,rigetti_16q_aspen,tket
0,107,201,107,5,5,0,0,0 days 00:00:00.061522000,circuits/16qubits/5gadgets/Original5.qasm,5,16,rigetti_16q_aspen,proposed
0,86,138,87,5,5,0,0,0 days 00:00:00.017401000,circuits/16qubits/5gadgets/Original5.qasm,5,16,rigetti_16q_aspen,staq
0,146,203,151,5,5,0,0,0 days 00:00:00.018664000,circuits/16qubits/5gadgets/Original5.qasm,5,16,rigetti_16q_aspen,tket
0,135,280,137,4,5,0,0,0 days 00:00:00.069779000,circuits/16qubits/5gadgets/Original19.qasm,5,16,rigetti_16q_aspen,proposed
0,80,142,82,5,5,0,0,0 days 00:00:00.017924000,circuits/16qubits/5gadgets/Original19.qasm,5,16,rigetti_16q_aspen,staq
0,156,240,161,5,5,0,0,0 days 00:00:00.020839000,circuits/16qubits/5gadgets/Original19.qasm,5,16,rigetti_16q_aspen,tket
0,124,302,128,9,10,0,0,0 days 00:00:00.072622000,circuits/16qubits/10gadgets/Original6.qasm,10,16,rigetti_16q_aspen,proposed
0,154,278,164,10,10,0,0,0 days 00:00:00.021742000,circuits/16qubits/10gadgets/Original6.qasm,10,16,rigetti_16q_aspen,staq
0,290,435,300,10,10,0,0,0 days 00:00:00.038046000,circuits/16qubits/10gadgets/Original6.qasm,10,16,rigetti_16q_aspen,tket
0,154,391,156,6,10,0,0,0 days 00:00:00.070995000,circuits/16qubits/10gadgets/Original16.qasm,10,16,rigetti_16q_aspen,proposed
0,88,186,93,9,10,0,0,0 days 00:00:00.019407000,circuits/16qubits/10gadgets/Original16.qasm,10,16,rigetti_16q_aspen,staq
0,292,424,301,10,10,0,0,0 days 00:00:00.036302000,circuits/16qubits/10gadgets/Original16.qasm,10,16,rigetti_16q_aspen,tket
0,142,397,142,7,10,0,0,0 days 00:00:00.076244000,circuits/16qubits/10gadgets/Original17.qasm,10,16,rigetti_16q_aspen,proposed
0,127,256,132,10,10,0,0,0 days 00:00:00.022750000,circuits/16qubits/10gadgets/Original17.qasm,10,16,rigetti_16q_aspen,staq
0,329,514,338,10,10,0,0,0 days 00:00:00.057516000,circuits/16qubits/10gadgets/Original17.qasm,10,16,rigetti_16q_aspen,tket
