,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,4045,4600,4143,100,100,0,0,0 days 00:00:00.357374000,circuits/16qubits/100gadgets/Original8.qasm,100,16,16q-line,tket
0,457,1802,459,66,100,0,0,0 days 00:00:00.163165000,circuits/16qubits/100gadgets/Original9.qasm,100,16,16q-line,proposed
0,646,2445,655,100,100,0,0,0 days 00:00:01.085721000,circuits/16qubits/100gadgets/Original9.qasm,100,16,16q-line,nash
0,3729,4445,3827,100,100,0,0,0 days 00:00:00.354299000,circuits/16qubits/100gadgets/Original9.qasm,100,16,16q-line,tket
0,505,1808,525,85,100,0,0,0 days 00:00:00.163978000,circuits/16qubits/100gadgets/Original15.qasm,100,16,16q-line,proposed
0,651,2526,670,100,100,0,0,0 days 00:00:01.168777000,circuits/16qubits/100gadgets/Original15.qasm,100,16,16q-line,nash
0,3849,4759,3947,100,100,0,0,0 days 00:00:00.368706000,circuits/16qubits/100gadgets/Original15.qasm,100,16,16q-line,tket
0,532,1831,545,77,100,0,0,0 days 00:00:00.159496000,circuits/16qubits/100gadgets/Original5.qasm,100,16,16q-line,proposed
0,632,2508,651,96,100,0,0,0 days 00:00:01.103148000,circuits/16qubits/100gadgets/Original5.qasm,100,16,16q-line,nash
0,3912,4698,4010,100,100,0,0,0 days 00:00:00.367271000,circuits/16qubits/100gadgets/Original5.qasm,100,16,16q-line,tket
0,598,1831,635,97,100,0,0,0 days 00:00:00.165698000,circuits/16qubits/100gadgets/Original19.qasm,100,16,16q-line,proposed
0,675,2696,678,97,100,0,0,0 days 00:00:01.152268000,circuits/16qubits/100gadgets/Original19.qasm,100,16,16q-line,nash
0,3932,4409,4032,100,100,0,0,0 days 00:00:00.343157000,circuits/16qubits/100gadgets/Original19.qasm,100,16,16q-line,tket
0,598,3698,602,67,100,0,0,0 days 00:00:00.590723000,circuits/25qubits/100gadgets/Original6.qasm,100,25,25q-line,proposed
0,663,4404,677,98,100,0,0,0 days 00:00:04.072296000,circuits/25qubits/100gadgets/Original6.qasm,100,25,25q-line,nash
0,7545,8807,7644,100,100,0,0,0 days 00:00:00.871332000,circuits/25qubits/100gadgets/Original6.qasm,100,25,25q-line,tket
0,632,3698,650,91,100,0,0,0 days 00:00:00.625278000,circuits/25qubits/100gadgets/Original16.qasm,100,25,25q-line,proposed
0,662,4411,685,100,100,0,0,0 days 00:00:03.986105000,circuits/25qubits/100gadgets/Original16.qasm,100,25,25q-line,nash
0,7635,8895,7734,100,100,0,0,0 days 00:00:00.876684000,circuits/25qubits/100gadgets/Original16.qasm,100,25,25q-line,tket
0,645,3735,668,90,100,0,0,0 days 00:00:00.629133000,circuits/25qubits/100gadgets/Original17.qasm,100,25,25q-line,proposed
0,680,4566,700,98,100,0,0,0 days 00:00:04.017139000,circuits/25qubits/100gadgets/Original17.qasm,100,25,25q-line,nash
0,7465,8607,7565,100,100,0,0,0 days 00:00:00.847838000,circuits/25qubits/100gadgets/Original17.qasm,100,25,25q-line,tket
0,649,3635,670,89,100,0,0,0 days 00:00:00.572428000,circuits/25qubits/100gadgets/Original7.qasm,100,25,25q-line,proposed
0,681,4502,688,99,100,0,0,0 days 00:00:03.996734000,circuits/25qubits/100gadgets/Original7.qasm,100,25,25q-line,nash
0,8616,10460,8715,100,100,0,0,0 days 00:00:01.021646000,circuits/25qubits/100gadgets/Original7.qasm,100,25,25q-line,tket
0,612,3679,622,69,100,0,0,0 days 00:00:00.615087000,circuits/25qubits/100gadgets/Original10.qasm,100,25,25q-line,proposed
0,725,4353,755,99,100,0,0,0 days 00:00:04.208468000,circuits/25qubits/100gadgets/Original10.qasm,100,25,25q-line,nash
0,7928,9281,8028,100,100,0,0,0 days 00:00:00.895293000,circuits/25qubits/100gadgets/Original10.qasm,100,25,25q-line,tket
0,670,3640,698,97,100,0,0,0 days 00:00:00.574426000,circuits/25qubits/100gadgets/Original0.qasm,100,25,25q-line,proposed
0,724,4658,734,98,100,0,0,0 days 00:00:04.151295000,circuits/25qubits/100gadgets/Original0.qasm,100,25,25q-line,nash
0,7616,8633,7715,100,100,0,0,0 days 00:00:00.803148000,circuits/25qubits/100gadgets/Original0.qasm,100,25,25q-line,tket
0,594,3703,609,73,100,0,0,0 days 00:00:00.608118000,circuits/25qubits/100gadgets/Original1.qasm,100,25,25q-line,proposed
0,753,4857,768,97,100,0,0,0 days 00:00:04.422309000,circuits/25qubits/100gadgets/Original1.qasm,100,25,25q-line,nash
0,7616,8655,7716,100,100,0,0,0 days 00:00:00.805725000,circuits/25qubits/100gadgets/Original1.qasm,100,25,25q-line,tket
0,628,3529,636,80,100,0,0,0 days 00:00:00.586115000,circuits/25qubits/100gadgets/Original11.qasm,100,25,25q-line,proposed
0,751,4978,769,98,100,0,0,0 days 00:00:04.348684000,circuits/25qubits/100gadgets/Original11.qasm,100,25,25q-line,nash
0,7222,8334,7322,100,100,0,0,0 days 00:00:00.826621000,circuits/25qubits/100gadgets/Original11.qasm,100,25,25q-line,tket
0,672,3650,701,92,100,0,0,0 days 00:00:00.602369000,circuits/25qubits/100gadgets/Original12.qasm,100,25,25q-line,proposed
0,705,4603,724,99,100,0,0,0 days 00:00:04.230448000,circuits/25qubits/100gadgets/Original12.qasm,100,25,25q-line,nash
0,7541,8416,7641,100,100,0,0,0 days 00:00:00.802594000,circuits/25qubits/100gadgets/Original12.qasm,100,25,25q-line,tket
0,607,3668,618,77,100,0,0,0 days 00:00:00.609187000,circuits/25qubits/100gadgets/Original2.qasm,100,25,25q-line,proposed
0,723,4977,733,100,100,0,0,0 days 00:00:04.425947000,circuits/25qubits/100gadgets/Original2.qasm,100,25,25q-line,nash
0,7641,8634,7741,100,100,0,0,0 days 00:00:00.841201000,circuits/25qubits/100gadgets/Original2.qasm,100,25,25q-line,tket
0,627,3668,638,76,100,0,0,0 days 00:00:00.646178000,circuits/25qubits/100gadgets/Original3.qasm,100,25,25q-line,proposed
0,666,4348,701,99,100,0,0,0 days 00:00:04.034559000,circuits/25qubits/100gadgets/Original3.qasm,100,25,25q-line,nash
0,13341,15889,13441,100,100,0,0,0 days 00:00:01.434274000,circuits/25qubits/100gadgets/Original3.qasm,100,25,25q-line,tket
0,610,3557,623,76,100,0,0,0 days 00:00:00.585966000,circuits/25qubits/100gadgets/Original13.qasm,100,25,25q-line,proposed
0,685,4921,703,94,100,0,0,0 days 00:00:04.147966000,circuits/25qubits/100gadgets/Original13.qasm,100,25,25q-line,nash
0,7363,8363,7463,100,100,0,0,0 days 00:00:00.834199000,circuits/25qubits/100gadgets/Original13.qasm,100,25,25q-line,tket
0,648,3723,659,76,100,0,0,0 days 00:00:00.592055000,circuits/25qubits/100gadgets/Original18.qasm,100,25,25q-line,proposed
0,732,4740,749,98,100,0,0,0 days 00:00:04.426907000,circuits/25qubits/100gadgets/Original18.qasm,100,25,25q-line,nash
0,7384,8550,7484,100,100,0,0,0 days 00:00:00.860463000,circuits/25qubits/100gadgets/Original18.qasm,100,25,25q-line,tket
0,613,3805,619,71,100,0,0,0 days 00:00:00.701698000,circuits/25qubits/100gadgets/Original4.qasm,100,25,25q-line,proposed
0,719,4442,729,99,100,0,0,0 days 00:00:04.045717000,circuits/25qubits/100gadgets/Original4.qasm,100,25,25q-line,nash
0,7459,8519,7559,100,100,0,0,0 days 00:00:00.853167000,circuits/25qubits/100gadgets/Original4.qasm,100,25,25q-line,tket
0,597,3712,602,68,100,0,0,0 days 00:00:00.603079000,circuits/25qubits/100gadgets/Original14.qasm,100,25,25q-line,proposed
0,721,4808,727,96,100,0,0,0 days 00:00:04.415081000,circuits/25qubits/100gadgets/Original14.qasm,100,25,25q-line,nash
0,9593,11060,9692,100,100,0,0,0 days 00:00:01.094126000,circuits/25qubits/100gadgets/Original14.qasm,100,25,25q-line,tket
0,600,3645,611,73,100,0,0,0 days 00:00:00.615103000,circuits/25qubits/100gadgets/Original8.qasm,100,25,25q-line,proposed
0,719,5386,724,99,100,0,0,0 days 00:00:04.589750000,circuits/25qubits/100gadgets/Original8.qasm,100,25,25q-line,nash
0,7919,9037,8018,100,100,0,0,0 days 00:00:00.927380000,circuits/25qubits/100gadgets/Original8.qasm,100,25,25q-line,tket
0,611,3755,611,61,100,0,0,0 days 00:00:00.593985000,circuits/25qubits/100gadgets/Original9.qasm,100,25,25q-line,proposed
0,706,5177,717,99,100,0,0,0 days 00:00:04.502605000,circuits/25qubits/100gadgets/Original9.qasm,100,25,25q-line,nash
0,7783,8746,7883,100,100,0,0,0 days 00:00:00.849002000,circuits/25qubits/100gadgets/Original9.qasm,100,25,25q-line,tket
0,577,3714,581,67,100,0,0,0 days 00:00:00.597286000,circuits/25qubits/100gadgets/Original15.qasm,100,25,25q-line,proposed
0,755,4825,768,99,100,0,0,0 days 00:00:04.449932000,circuits/25qubits/100gadgets/Original15.qasm,100,25,25q-line,nash
0,7365,8357,7465,100,100,0,0,0 days 00:00:00.813783000,circuits/25qubits/100gadgets/Original15.qasm,100,25,25q-line,tket
0,687,3624,708,89,100,0,0,0 days 00:00:00.636121000,circuits/25qubits/100gadgets/Original5.qasm,100,25,25q-line,proposed
0,684,4597,709,100,100,0,0,0 days 00:00:04.276511000,circuits/25qubits/100gadgets/Original5.qasm,100,25,25q-line,nash
0,7648,8935,7747,100,100,0,0,0 days 00:00:00.964489000,circuits/25qubits/100gadgets/Original5.qasm,100,25,25q-line,tket
0,673,3629,700,95,100,0,0,0 days 00:00:00.593324000,circuits/25qubits/100gadgets/Original19.qasm,100,25,25q-line,proposed
0,777,4939,799,99,100,0,0,0 days 00:00:04.625209000,circuits/25qubits/100gadgets/Original19.qasm,100,25,25q-line,nash
0,7406,8638,7505,100,100,0,0,0 days 00:00:00.878648000,circuits/25qubits/100gadgets/Original19.qasm,100,25,25q-line,tket
0,709,6195,709,58,100,0,0,0 days 00:00:02.084343000,circuits/36qubits/100gadgets/Original6.qasm,100,36,36q-line,proposed
0,781,7793,789,100,100,0,0,0 days 00:00:12.923774000,circuits/36qubits/100gadgets/Original6.qasm,100,36,36q-line,nash
0,11735,13139,11835,100,100,0,0,0 days 00:00:01.775386000,circuits/36qubits/100gadgets/Original6.qasm,100,36,36q-line,tket
0,747,6297,749,70,100,0,0,0 days 00:00:01.975394000,circuits/36qubits/100gadgets/Original16.qasm,100,36,36q-line,proposed
0,776,7788,788,99,100,0,0,0 days 00:00:12.904272000,circuits/36qubits/100gadgets/Original16.qasm,100,36,36q-line,nash
0,11646,13217,11746,100,100,0,0,0 days 00:00:01.680814000,circuits/36qubits/100gadgets/Original16.qasm,100,36,36q-line,tket
0,786,6222,801,89,100,0,0,0 days 00:00:02.145477000,circuits/36qubits/100gadgets/Original17.qasm,100,36,36q-line,proposed
0,792,7869,826,100,100,0,0,0 days 00:00:13.387195000,circuits/36qubits/100gadgets/Original17.qasm,100,36,36q-line,nash
0,11839,13355,11939,100,100,0,0,0 days 00:00:01.792174000,circuits/36qubits/100gadgets/Original17.qasm,100,36,36q-line,tket
0,777,6245,794,95,100,0,0,0 days 00:00:02.048199000,circuits/36qubits/100gadgets/Original7.qasm,100,36,36q-line,proposed
0,762,7699,773,97,100,0,0,0 days 00:00:13.035086000,circuits/36qubits/100gadgets/Original7.qasm,100,36,36q-line,nash
0,12772,14354,12872,100,100,0,0,0 days 00:00:01.839347000,circuits/36qubits/100gadgets/Original7.qasm,100,36,36q-line,tket
0,739,6160,751,80,100,0,0,0 days 00:00:02.066810000,circuits/36qubits/100gadgets/Original10.qasm,100,36,36q-line,proposed
0,756,7560,778,99,100,0,0,0 days 00:00:12.891774000,circuits/36qubits/100gadgets/Original10.qasm,100,36,36q-line,nash
0,11767,13523,11866,100,100,0,0,0 days 00:00:01.738440000,circuits/36qubits/100gadgets/Original10.qasm,100,36,36q-line,tket
0,739,6118,748,74,100,0,0,0 days 00:00:02.048579000,circuits/36qubits/100gadgets/Original0.qasm,100,36,36q-line,proposed
0,798,7983,806,98,100,0,0,0 days 00:00:13.203206000,circuits/36qubits/100gadgets/Original0.qasm,100,36,36q-line,nash
0,11618,12663,11718,100,100,0,0,0 days 00:00:01.664378000,circuits/36qubits/100gadgets/Original0.qasm,100,36,36q-line,tket
0,734,6221,741,85,100,0,0,0 days 00:00:02.068745000,circuits/36qubits/100gadgets/Original1.qasm,100,36,36q-line,proposed
0,771,7819,814,99,100,0,0,0 days 00:00:13.120177000,circuits/36qubits/100gadgets/Original1.qasm,100,36,36q-line,nash
0,11986,13485,12086,100,100,0,0,0 days 00:00:01.712697000,circuits/36qubits/100gadgets/Original1.qasm,100,36,36q-line,tket
0,722,6136,741,77,100,0,0,0 days 00:00:02.021381000,circuits/36qubits/100gadgets/Original11.qasm,100,36,36q-line,proposed
0,829,8251,845,99,100,0,0,0 days 00:00:13.567592000,circuits/36qubits/100gadgets/Original11.qasm,100,36,36q-line,nash
0,25017,28110,25116,100,100,0,0,0 days 00:00:03.140985000,circuits/36qubits/100gadgets/Original11.qasm,100,36,36q-line,tket
0,726,6127,739,68,100,0,0,0 days 00:00:02.035742000,circuits/36qubits/100gadgets/Original12.qasm,100,36,36q-line,proposed
0,898,8256,910,98,100,0,0,0 days 00:00:13.253661000,circuits/36qubits/100gadgets/Original12.qasm,100,36,36q-line,nash
