,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,839,3968,840,64,100,0,0,0 days 00:00:04.799841000,circuits/36qubits/100gadgets/Original17.qasm,100,36,36q-square,proposed
0,812,3463,828,99,100,0,0,0 days 00:00:25.635747000,circuits/36qubits/100gadgets/Original17.qasm,100,36,36q-square,nash
0,7526,9946,7626,100,100,0,0,0 days 00:00:03.686230000,circuits/36qubits/100gadgets/Original17.qasm,100,36,36q-square,tket
0,843,4163,848,65,100,0,0,0 days 00:00:03.842406000,circuits/36qubits/100gadgets/Original7.qasm,100,36,36q-square,proposed
0,775,3361,802,99,100,0,0,0 days 00:00:20.035895000,circuits/36qubits/100gadgets/Original7.qasm,100,36,36q-square,nash
0,6875,8869,6975,100,100,0,0,0 days 00:00:03.011853000,circuits/36qubits/100gadgets/Original7.qasm,100,36,36q-square,tket
0,788,3987,798,61,100,0,0,0 days 00:00:02.146036000,circuits/36qubits/100gadgets/Original10.qasm,100,36,36q-square,proposed
0,816,3363,839,97,100,0,0,0 days 00:00:11.760911000,circuits/36qubits/100gadgets/Original10.qasm,100,36,36q-square,nash
0,7153,9021,7253,100,100,0,0,0 days 00:00:01.997622000,circuits/36qubits/100gadgets/Original10.qasm,100,36,36q-square,tket
0,834,3990,837,59,100,0,0,0 days 00:00:02.117370000,circuits/36qubits/100gadgets/Original0.qasm,100,36,36q-square,proposed
0,854,3492,867,100,100,0,0,0 days 00:00:12.741270000,circuits/36qubits/100gadgets/Original0.qasm,100,36,36q-square,nash
0,6307,7753,6407,100,100,0,0,0 days 00:00:01.729833000,circuits/36qubits/100gadgets/Original0.qasm,100,36,36q-square,tket
0,843,4094,843,70,100,0,0,0 days 00:00:02.065989000,circuits/36qubits/100gadgets/Original1.qasm,100,36,36q-square,proposed
0,810,3373,830,98,100,0,0,0 days 00:00:12.354240000,circuits/36qubits/100gadgets/Original1.qasm,100,36,36q-square,nash
0,7505,9555,7604,100,100,0,0,0 days 00:00:02.257852000,circuits/36qubits/100gadgets/Original1.qasm,100,36,36q-square,tket
0,779,3842,783,58,100,0,0,0 days 00:00:02.943217000,circuits/36qubits/100gadgets/Original11.qasm,100,36,36q-square,proposed
0,819,3490,837,95,100,0,0,0 days 00:00:13.509862000,circuits/36qubits/100gadgets/Original11.qasm,100,36,36q-square,nash
0,6645,8450,6745,100,100,0,0,0 days 00:00:02.069809000,circuits/36qubits/100gadgets/Original11.qasm,100,36,36q-square,tket
0,813,3785,816,65,100,0,0,0 days 00:00:02.950087000,circuits/36qubits/100gadgets/Original12.qasm,100,36,36q-square,proposed
0,859,3512,872,96,100,0,0,0 days 00:00:13.862566000,circuits/36qubits/100gadgets/Original12.qasm,100,36,36q-square,nash
