,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,185,601,185,3,5,0,0,0 days 00:00:01.235632000,circuits/36qubits/5gadgets/Original12.qasm,5,36,36q-line,proposed
0,92,614,92,5,5,0,0,0 days 00:00:01.195701000,circuits/36qubits/5gadgets/Original12.qasm,5,36,36q-line,nash
0,659,1298,664,5,5,0,0,0 days 00:00:00.191435000,circuits/36qubits/5gadgets/Original12.qasm,5,36,36q-line,tket
0,198,636,198,2,5,0,0,0 days 00:00:01.185655000,circuits/36qubits/5gadgets/Original2.qasm,5,36,36q-line,proposed
0,101,655,101,5,5,0,0,0 days 00:00:01.240924000,circuits/36qubits/5gadgets/Original2.qasm,5,36,36q-line,nash
0,648,1279,653,5,5,0,0,0 days 00:00:00.219269000,circuits/36qubits/5gadgets/Original2.qasm,5,36,36q-line,tket
0,161,583,162,5,5,0,0,0 days 00:00:01.120693000,circuits/36qubits/5gadgets/Original3.qasm,5,36,36q-line,proposed
0,84,534,84,5,5,0,0,0 days 00:00:01.189545000,circuits/36qubits/5gadgets/Original3.qasm,5,36,36q-line,nash
0,605,1202,610,5,5,0,0,0 days 00:00:00.146998000,circuits/36qubits/5gadgets/Original3.qasm,5,36,36q-line,tket
0,165,594,165,5,5,0,0,0 days 00:00:01.161295000,circuits/36qubits/5gadgets/Original13.qasm,5,36,36q-line,proposed
0,84,527,84,4,5,0,0,0 days 00:00:01.128497000,circuits/36qubits/5gadgets/Original13.qasm,5,36,36q-line,nash
0,597,1208,602,5,5,0,0,0 days 00:00:00.151996000,circuits/36qubits/5gadgets/Original13.qasm,5,36,36q-line,tket
0,167,560,168,3,5,0,0,0 days 00:00:01.143009000,circuits/36qubits/5gadgets/Original18.qasm,5,36,36q-line,proposed
0,90,637,90,5,5,0,0,0 days 00:00:01.194165000,circuits/36qubits/5gadgets/Original18.qasm,5,36,36q-line,nash
0,641,1330,645,5,5,0,0,0 days 00:00:00.206255000,circuits/36qubits/5gadgets/Original18.qasm,5,36,36q-line,tket
0,168,593,168,4,5,0,0,0 days 00:00:01.256820000,circuits/36qubits/5gadgets/Original4.qasm,5,36,36q-line,proposed
0,106,598,108,4,5,0,0,0 days 00:00:01.195464000,circuits/36qubits/5gadgets/Original4.qasm,5,36,36q-line,nash
0,600,1058,605,5,5,0,0,0 days 00:00:00.158602000,circuits/36qubits/5gadgets/Original4.qasm,5,36,36q-line,tket
0,183,600,183,4,5,0,0,0 days 00:00:01.184069000,circuits/36qubits/5gadgets/Original14.qasm,5,36,36q-line,proposed
0,82,567,82,4,5,0,0,0 days 00:00:01.129976000,circuits/36qubits/5gadgets/Original14.qasm,5,36,36q-line,nash
0,881,1371,886,5,5,0,0,0 days 00:00:00.168802000,circuits/36qubits/5gadgets/Original14.qasm,5,36,36q-line,tket
0,179,621,179,3,5,0,0,0 days 00:00:01.253815000,circuits/36qubits/5gadgets/Original8.qasm,5,36,36q-line,proposed
0,90,651,92,5,5,0,0,0 days 00:00:01.192712000,circuits/36qubits/5gadgets/Original8.qasm,5,36,36q-line,nash
0,944,1676,949,5,5,0,0,0 days 00:00:00.205782000,circuits/36qubits/5gadgets/Original8.qasm,5,36,36q-line,tket
0,172,497,172,5,5,0,0,0 days 00:00:00.742310000,circuits/36qubits/5gadgets/Original9.qasm,5,36,36q-line,proposed
0,53,330,53,5,5,0,0,0 days 00:00:00.988238000,circuits/36qubits/5gadgets/Original9.qasm,5,36,36q-line,nash
0,571,1155,576,5,5,0,0,0 days 00:00:00.140333000,circuits/36qubits/5gadgets/Original9.qasm,5,36,36q-line,tket
0,169,588,169,3,5,0,0,0 days 00:00:01.125965000,circuits/36qubits/5gadgets/Original15.qasm,5,36,36q-line,proposed
0,64,339,66,5,5,0,0,0 days 00:00:00.989008000,circuits/36qubits/5gadgets/Original15.qasm,5,36,36q-line,nash
0,569,1156,574,5,5,0,0,0 days 00:00:00.121016000,circuits/36qubits/5gadgets/Original15.qasm,5,36,36q-line,tket
0,168,570,168,4,5,0,0,0 days 00:00:01.128285000,circuits/36qubits/5gadgets/Original5.qasm,5,36,36q-line,proposed
0,70,370,72,5,5,0,0,0 days 00:00:01.018573000,circuits/36qubits/5gadgets/Original5.qasm,5,36,36q-line,nash
0,948,1480,952,5,5,0,0,0 days 00:00:00.216056000,circuits/36qubits/5gadgets/Original5.qasm,5,36,36q-line,tket
0,176,597,178,5,5,0,0,0 days 00:00:01.144173000,circuits/36qubits/5gadgets/Original19.qasm,5,36,36q-line,proposed
0,65,433,65,5,5,0,0,0 days 00:00:01.058212000,circuits/36qubits/5gadgets/Original19.qasm,5,36,36q-line,nash
0,1028,1810,1033,5,5,0,0,0 days 00:00:00.292065000,circuits/36qubits/5gadgets/Original19.qasm,5,36,36q-line,tket
0,197,1053,197,8,10,0,0,0 days 00:00:01.319036000,circuits/36qubits/10gadgets/Original6.qasm,10,36,36q-line,proposed
0,112,909,112,10,10,0,0,0 days 00:00:01.602251000,circuits/36qubits/10gadgets/Original6.qasm,10,36,36q-line,nash
0,1281,1835,1290,10,10,0,0,0 days 00:00:00.263431000,circuits/36qubits/10gadgets/Original6.qasm,10,36,36q-line,tket
0,241,1148,241,6,10,0,0,0 days 00:00:01.280229000,circuits/36qubits/10gadgets/Original16.qasm,10,36,36q-line,proposed
0,200,1017,202,9,10,0,0,0 days 00:00:01.615760000,circuits/36qubits/10gadgets/Original16.qasm,10,36,36q-line,nash
0,1147,1647,1157,10,10,0,0,0 days 00:00:00.183332000,circuits/36qubits/10gadgets/Original16.qasm,10,36,36q-line,tket
0,274,1204,274,10,10,0,0,0 days 00:00:01.385890000,circuits/36qubits/10gadgets/Original17.qasm,10,36,36q-line,proposed
0,222,1276,224,10,10,0,0,0 days 00:00:01.634658000,circuits/36qubits/10gadgets/Original17.qasm,10,36,36q-line,nash
0,1142,1645,1152,10,10,0,0,0 days 00:00:00.246403000,circuits/36qubits/10gadgets/Original17.qasm,10,36,36q-line,tket
0,231,1184,231,5,10,0,0,0 days 00:00:01.299852000,circuits/36qubits/10gadgets/Original7.qasm,10,36,36q-line,proposed
0,194,1177,195,10,10,0,0,0 days 00:00:01.749759000,circuits/36qubits/10gadgets/Original7.qasm,10,36,36q-line,nash
0,1226,1910,1236,10,10,0,0,0 days 00:00:00.266653000,circuits/36qubits/10gadgets/Original7.qasm,10,36,36q-line,tket
0,246,1145,246,5,10,0,0,0 days 00:00:01.344339000,circuits/36qubits/10gadgets/Original10.qasm,10,36,36q-line,proposed
0,166,1057,166,9,10,0,0,0 days 00:00:01.680578000,circuits/36qubits/10gadgets/Original10.qasm,10,36,36q-line,nash
0,1247,2025,1257,10,10,0,0,0 days 00:00:00.234949000,circuits/36qubits/10gadgets/Original10.qasm,10,36,36q-line,tket
0,234,1150,234,7,10,0,0,0 days 00:00:01.296142000,circuits/36qubits/10gadgets/Original0.qasm,10,36,36q-line,proposed
0,117,839,117,9,10,0,0,0 days 00:00:01.480531000,circuits/36qubits/10gadgets/Original0.qasm,10,36,36q-line,nash
0,1201,1682,1211,10,10,0,0,0 days 00:00:00.214148000,circuits/36qubits/10gadgets/Original0.qasm,10,36,36q-line,tket
0,240,1160,240,7,10,0,0,0 days 00:00:01.299131000,circuits/36qubits/10gadgets/Original1.qasm,10,36,36q-line,proposed
0,146,999,148,10,10,0,0,0 days 00:00:01.679577000,circuits/36qubits/10gadgets/Original1.qasm,10,36,36q-line,nash
0,1400,2595,1410,10,10,0,0,0 days 00:00:00.368389000,circuits/36qubits/10gadgets/Original1.qasm,10,36,36q-line,tket
