,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,194,508,195,6,10,0,0,0 days 00:00:00.153008000,circuits/20qubits/10gadgets/Original13.qasm,10,20,ibmq_singapore,proposed
0,200,368,200,9,10,0,0,0 days 00:00:00.025617000,circuits/20qubits/10gadgets/Original13.qasm,10,20,ibmq_singapore,staq
0,421,566,431,10,10,0,0,0 days 00:00:00.051667000,circuits/20qubits/10gadgets/Original13.qasm,10,20,ibmq_singapore,tket
0,197,497,197,6,10,0,0,0 days 00:00:00.146226000,circuits/20qubits/10gadgets/Original18.qasm,10,20,ibmq_singapore,proposed
0,198,366,204,9,10,0,0,0 days 00:00:00.023821000,circuits/20qubits/10gadgets/Original18.qasm,10,20,ibmq_singapore,staq
0,392,566,402,10,10,0,0,0 days 00:00:00.054545000,circuits/20qubits/10gadgets/Original18.qasm,10,20,ibmq_singapore,tket
0,191,468,191,10,10,0,0,0 days 00:00:00.144356000,circuits/20qubits/10gadgets/Original4.qasm,10,20,ibmq_singapore,proposed
0,193,354,195,10,10,0,0,0 days 00:00:00.024393000,circuits/20qubits/10gadgets/Original4.qasm,10,20,ibmq_singapore,staq
0,479,755,489,10,10,0,0,0 days 00:00:00.063418000,circuits/20qubits/10gadgets/Original4.qasm,10,20,ibmq_singapore,tket
0,215,474,215,7,10,0,0,0 days 00:00:00.150052000,circuits/20qubits/10gadgets/Original14.qasm,10,20,ibmq_singapore,proposed
0,183,346,184,10,10,0,0,0 days 00:00:00.024824000,circuits/20qubits/10gadgets/Original14.qasm,10,20,ibmq_singapore,staq
0,416,591,426,10,10,0,0,0 days 00:00:00.052975000,circuits/20qubits/10gadgets/Original14.qasm,10,20,ibmq_singapore,tket
0,143,398,145,6,10,0,0,0 days 00:00:00.144672000,circuits/20qubits/10gadgets/Original8.qasm,10,20,ibmq_singapore,proposed
0,218,399,220,10,10,0,0,0 days 00:00:00.025388000,circuits/20qubits/10gadgets/Original8.qasm,10,20,ibmq_singapore,staq
0,311,484,321,10,10,0,0,0 days 00:00:00.046851000,circuits/20qubits/10gadgets/Original8.qasm,10,20,ibmq_singapore,tket
